"id","name","description","img"
"640c2dd963a319ea671e3703",Italian Seasoning,"A blend of dried herbs and spices commonly used in Italian cuisine, including basil, oregano, rosemary, thyme, and garlic.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3703.png
"640c2dd963a319ea671e3897",Ciabatta,"Ciabatta is an Italian white bread made from wheat flour, water, salt, yeast and olive oil, created in 1982 by a baker in Adria, province of Rovigo, Veneto, Italy, in response to the popularity of French baguettes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3897.png
"640c2dd963a319ea671e3755",Rice Stick Noodles,"Thick, flat noodles made from rice flour and water and commonly used in Southeast Asian cuisine, such as in pad see ew or char kway teow.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3755.png
"640c2dd963a319ea671e365b",Chicken,"The chicken is a type of domesticated fowl, a subspecies of the red junglefowl (Gallus gallus). It is one of the most common and widespread domestic animals, with a total population of more than 19 billion as of 2011. There are more chickens in the world than any other bird or domesticated fowl. Humans keep chickens primarily as a source of food (consuming both their meat and eggs) and, less commonly, as pets. Originally raised for cockfighting or for special ceremonies, chickens were not kept for food until the Hellenistic period (4th–2nd centuries BC). Genetic studies have pointed to multiple maternal origins in South Asia, Southeast Asia, and East Asia, but with the clade found in the Americas, Europe, the Middle East and Africa originating in the Indian subcontinent. From ancient India, the domesticated chicken spread to Lydia in western Asia Minor, and to Greece by the 5th century BC. Fowl had been known in Egypt since the mid-15th century BC, with the ""bird that gives birth every day"" having come to Egypt from the land between Syria and Shinar, Babylonia, according to the annals of Thutmose III.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e365b.png
"640c2dd963a319ea671e3686",Cashews,"Same as 'Cashew Nuts', a type of nut that is often used in cooking and snacking, with a mild, buttery flavor and a creamy texture when roasted or ground into a paste.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3686.png
"640c2dd963a319ea671e372d",Onion Salt,A seasoning made from a mixture of dried onion powder and salt.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e372d.png
"640c2dd963a319ea671e3715",Lettuce,"Lettuce is a leafy green vegetable that is commonly used in salads, sandwiches, and as a garnish. There are many different varieties of lettuce, including romaine, iceberg, and butterhead, each with its own unique flavor and texture.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3715.png
"640c2dd963a319ea671e366d",Beef Fillet,"Beef is the culinary name for meat from cattle, particularly skeletal muscle. Humans have been eating beef since prehistoric times. Beef is a source of high-quality protein and nutrients. Most beef skeletal muscle meat can be used as is by merely cutting into certain parts, such as roasts, short ribs or steak (filet mignon, sirloin steak, rump steak, rib steak, rib eye steak, hanger steak, etc.), while other cuts are processed (corned beef or beef jerky). Trimmings, on the other hand, are usually mixed with meat from older, leaner (therefore tougher) cattle, are ground, minced or used in sausages. The blood is used in some varieties called blood sausage. Other parts that are eaten include other muscles and offal, such as the oxtail, liver, tongue, tripe from the reticulum or rumen, glands (particularly the pancreas and thymus, referred to as sweetbread), the heart, the brain (although forbidden where there is a danger of bovine spongiform encephalopathy, BSE, commonly referred to as mad cow disease), the kidneys, and the tender testicles of the bull (known in the United States as calf fries, prairie oysters, or Rocky Mountain oysters). Some intestines are cooked and eaten as is, but are more often cleaned and used as natural sausage casings. The bones are used for making beef stock.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e366d.png
"640c2dd963a319ea671e3848",Doubanjiang,"Doubanjiang (IPA: [tôupântɕjâŋ]), or simply Douban, or Toban-djan, Chili bean sauce, is a spicy, salty paste made from fermented broad beans, soybeans, salt, rice, and various spices. Doubanjiang exists in plain and spicy versions, with the latter containing red chili peppers and called la doubanjiang (辣豆瓣酱; pinyin: là dòubànjiàng; là meaning ""hot"" or ""spicy""). It is used particularly in Sichuan cuisine, and in fact, the people of the province commonly refer to it as ""the soul of Sichuan cuisine"". A particularly well-known variety is called Pixian Douban (simplified Chinese: 郫县豆瓣; traditional Chinese: 郫縣豆瓣; pinyin: Píxiàn dòubàn), named after the district of Pixian, Sichuan.[1] This sauce is sometimes stir-fried with oil and eaten with rice or noodles as a quick meal, and is also commonly used as a primary flavoring for fried tofu dishes and cold tofu salads. It is also frequently mixed with instant noodles. In many Chinese communities and food factories, doubanjiang is produced with only soybeans and salt, and does not contain the broad beans or chili peppers typical of Sichuan-style doubanjiang. In Korean cuisine, a similar form of bean paste is called doenjang.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3848.png
"640c2dd963a319ea671e383e",Baby Aubergine,"Eggplant (Solanum melongena) or aubergine is a species of nightshade grown for its edible fruit. Eggplant is the common name in North America, Australia and New Zealand; in British English, it is aubergine, and in South Asia and South Africa, brinjal. The fruit is widely used in cooking. As a member of the genus Solanum, it is related to the tomato and the potato. It was originally domesticated from the wild nightshade species, the thorn or bitter apple, S. incanum, probably with two independent domestications, one in South Asia and one in East Asia.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e383e.png
"640c2dd963a319ea671e36ff",Hot Beef Stock,"Hot beef stock is a flavorful liquid made by simmering beef bones and vegetables in water. It is commonly used as a base for soups, stews, and sauces to add richness and depth of flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36ff.png
"640c2dd963a319ea671e3839",Cod,"A type of fish that is commonly used in cooking due to its mild flavor and versatility, and is often used in dishes such as fish and chips.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3839.png
"640c2dd963a319ea671e3809",Mixed Peel,"A mixture of chopped candied citrus peel, often used in baking and cooking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3809.png
"640c2dd963a319ea671e370d",Lamb Mince,"Also known as ground lamb, lamb mince is made by grinding lamb meat and can be used in a variety of dishes, including meatballs, burgers, and shepherd's pie.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e370d.png
"640c2dd963a319ea671e378b",Vegetable Stock Cube,A dehydrated and compressed form of vegetable stock used to add flavor to dishes.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e378b.png
"640c2dd963a319ea671e3690",Cheese Curds,"Fresh cheese that has not yet been aged. It has a mild, slightly salty flavor and a springy, squeaky texture. It is often used in dishes such as poutine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3690.png
"640c2dd963a319ea671e3794",White Wine,"A type of wine made from white grapes, often used in cooking for its acidity and fruity flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3794.png
"640c2dd963a319ea671e3851",Gochujang,"Gochujang or red chili paste is a savory, sweet, and spicy fermented condiment made from chili powder, glutinous rice, meju powder, yeotgireum, and salt.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3851.png
"640c2dd963a319ea671e37ce",Tomato Sauce,"A sauce made from cooked, pureed tomatoes that is used as a base for many Italian and Mediterranean dishes like pasta sauces, pizzas, and stews.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37ce.png
"640c2dd963a319ea671e3697",Chicken Thighs,"A cut of chicken meat that comes from the thigh of the bird. It is dark and flavorful, and can be cooked in a variety of ways, such as baking, frying, or grilling.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3697.png
"640c2dd963a319ea671e3808",Custard,"A sweet dessert made with milk, sugar, eggs, and vanilla, thickened with cornstarch or flour.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3808.png
"640c2dd963a319ea671e3743",Plain Flour,"A finely ground flour made from wheat that is often used as a basic ingredient in many recipes, including cakes, breads, and pastries.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3743.png
"640c2dd963a319ea671e3767",Shredded Monterey Jack Cheese,"Shredded Monterey Jack cheese is a type of cheese that is commonly used in Mexican cuisine. It has a mild flavor and a creamy texture, and melts easily, making it ideal for dishes like nachos, quesadillas, and tacos.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3767.png
"640c2dd963a319ea671e378a",Vegetable Stock,"A liquid made by simmering vegetables in water with herbs and spices, used as a base for soups, stews, and sauces.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e378a.png
"640c2dd963a319ea671e36b4",Cream,A dairy product that is made by separating the cream from milk. It is commonly used in cooking and baking to add richness and flavor to dishes.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36b4.png
"640c2dd963a319ea671e387c",Rhubarb,"Rhubarb is a general term used for the cultivated plants in the genus Rheum in the family Polygonaceae. It is a herbaceous perennial growing from short, thick rhizomes. Historically, different plants have been called ""rhubarb"" in English.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e387c.png
"640c2dd963a319ea671e36ca",Eggs,"A reproductive cell laid by female animals, often used in baking and cooking as a binding agent or to add texture and flavor",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36ca.png
"640c2dd963a319ea671e3827",Prosciutto,"A thinly sliced, dry-cured ham from Italy, often used as a topping for pizzas and pastas or served on charcuterie boards",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3827.png
"640c2dd963a319ea671e36f6",Ground Almonds,Ground almonds are finely powdered almonds that can be used as a gluten-free alternative to wheat flour in baking or as a topping for dishes like oatmeal or yogurt.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36f6.png
"640c2dd963a319ea671e372b",Oil,"A cooking ingredient that is derived from various sources, such as plants, nuts, seeds, and animals, and is often used for frying, sautéing, and as a salad dressing.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e372b.png
"640c2dd963a319ea671e3894",Cider,"Cider (/ˈsaɪdər/ SY-dər) is an alcoholic beverage made from the fermented juice of apples. Cider is widely available in the United Kingdom (particularly in the West Country) and the Republic of Ireland. The UK has the world's highest per capita consumption, as well as its largest cider-producing companies. Ciders from the South West of England are generally stronger. Cider is also popular in many Commonwealth countries, such as India, Canada, Australia, and New Zealand. As well as the UK and its former colonies, cider is popular in Portugal (mainly in Minho and Madeira), France (particularly Normandy and Brittany), northern Italy (Piedmont and Friuli), and northern Spain (especially the Principality of Asturias and the Basque Country). Central Europe also has its own types of cider with Rhineland-Palatinate and Hesse producing a particularly tart version known as Apfelwein. In the U.S., varieties of fermented cider are often called hard cider to distinguish alcoholic cider from non-alcoholic apple cider or ""sweet cider"", also made from apples. In Canada, cider cannot be called cider if there are no apples. Furthermore, according to the Food and Drug Regulations in Canada, cider cannot contain less than 2.5% or over 13% absolute alcohol by volume.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3894.png
"640c2dd963a319ea671e37dd",Milk Chocolate,"A type of chocolate that is made with milk powder, sugar, and cocoa solids. It has a creamy and sweet taste.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37dd.png
"640c2dd963a319ea671e3723",Monterey Jack Cheese,"A semi-hard, American cheese that is mild in flavor and melts easily, making it a popular choice for sandwiches, burgers, and Mexican cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3723.png
"640c2dd963a319ea671e366e",Beef Gravy,"Beef is the culinary name for meat from cattle, particularly skeletal muscle. Humans have been eating beef since prehistoric times. Beef is a source of high-quality protein and nutrients. Most beef skeletal muscle meat can be used as is by merely cutting into certain parts, such as roasts, short ribs or steak (filet mignon, sirloin steak, rump steak, rib steak, rib eye steak, hanger steak, etc.), while other cuts are processed (corned beef or beef jerky). Trimmings, on the other hand, are usually mixed with meat from older, leaner (therefore tougher) cattle, are ground, minced or used in sausages. The blood is used in some varieties called blood sausage. Other parts that are eaten include other muscles and offal, such as the oxtail, liver, tongue, tripe from the reticulum or rumen, glands (particularly the pancreas and thymus, referred to as sweetbread), the heart, the brain (although forbidden where there is a danger of bovine spongiform encephalopathy, BSE, commonly referred to as mad cow disease), the kidneys, and the tender testicles of the bull (known in the United States as calf fries, prairie oysters, or Rocky Mountain oysters). Some intestines are cooked and eaten as is, but are more often cleaned and used as natural sausage casings. The bones are used for making beef stock.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e366e.png
"640c2dd963a319ea671e367e",Butter,"A dairy product made from churning cream or milk, with a high fat content and a creamy, rich flavor that is often used in cooking and baking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e367e.png
"640c2dd963a319ea671e3869",Candied Peel,"Candied fruit, also known as crystallized fruit or glacé fruit, has existed since the 14th century. Whole fruit, smaller pieces of fruit, or pieces of peel, are placed in heated sugar syrup, which absorbs the moisture from within the fruit and eventually preserves it.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3869.png
"640c2dd963a319ea671e3734",Parma Ham,"A type of dry-cured ham that is typically sliced thinly and served uncooked, originating from the Parma region of Italy.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3734.png
"640c2dd963a319ea671e3661",Asparagus,"Asparagus, or garden asparagus, folk name sparrow grass, scientific name Asparagus officinalis, is a perennial flowering plant species in the genus Asparagus. Its young shoots are used as a spring vegetable. It was once classified in the lily family, like the related Allium species, onions and garlic. However, genetic research places lilies, Allium, and asparagus in three separate families—the Liliaceae, Amaryllidaceae, and Asparagaceae, respectively—with the Amaryllidaceae and Asparagaceae being grouped together in the order Asparagales. Sources differ as to the native range of Asparagus officinalis, but generally include most of Europe and western temperate Asia. It is widely cultivated as a vegetable crop.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3661.png
"640c2dd963a319ea671e36f1",Green Beans,"A long and slender vegetable with a mild, slightly sweet flavor commonly used in salads, stir-fries, and as a side dish.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36f1.png
"640c2dd963a319ea671e3727",Mustard,"A condiment that is made from ground mustard seeds, vinegar, and other seasonings, and is often used as a spread, sauce, or flavoring in cooking.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3727.png
"640c2dd963a319ea671e3768",Small Potatoes,"Small potatoes are a variety of potatoes that are small in size, typically less than two inches in diameter. They can be used in a variety of dishes and are often roasted, boiled, or mashed.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3768.png
"640c2dd963a319ea671e3779",Thai Fish Sauce,"A salty, pungent sauce made from fermented fish, used as a seasoning in many Southeast Asian dishes, particularly in Thai cuisine.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3779.png
"640c2dd963a319ea671e3663",Baby Plum Tomatoes,"The tomato is the edible, often red, berry of the plant Solanum lycopersicum, commonly known as a tomato plant. The species originated in western South America and Central America. The Nahuatl (Aztec language) word tomatl gave rise to the Spanish word tomate, from which the English word tomato derived.[3][4] Its domestication and use as a cultivated food may have originated with the indigenous peoples of Mexico. The Aztecs used tomatoes in their cooking at the time of the Spanish conquest of the Aztec Empire, and after the Spanish encountered the tomato for the first time after their contact with the Aztecs, they brought the plant to Europe. From there, the tomato was introduced to other parts of the European-colonized world during the 16th century.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3663.png
"640c2dd963a319ea671e3748",Puff Pastry,"A light, flaky pastry that is made by layering butter and dough and then repeatedly folding and rolling the dough to create many layers.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3748.png
"640c2dd963a319ea671e37fb",Suet,"A type of animal fat that is commonly used in British cuisine for making pastry and puddings, and is particularly associated with dishes like Christmas pudding and steak and kidney pie.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37fb.png
"640c2dd963a319ea671e368e",Cheddar Cheese,"A hard, yellow cheese that is typically sharp and tangy in flavor. It is often used in sandwiches, on crackers, or as a topping for baked dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e368e.png
"640c2dd963a319ea671e382d",White Chocolate,"A type of chocolate made with cocoa butter, sugar, milk solids, and vanilla, without cocoa solids.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e382d.png
"640c2dd963a319ea671e37c8",Fennel,"A herb with a sweet, anise-like flavor commonly used in Mediterranean and Middle Eastern cuisine to add flavor to dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37c8.png
"640c2dd963a319ea671e3850",Duck Sauce,"Duck sauce (or orange sauce) is a condiment with a sweet and sour flavor and a translucent orange appearance similar to a thin jelly. Offered at Chinese-American restaurants, it is used as a dip for deep-fried dishes such as wonton strips, spring rolls, egg rolls, duck, chicken, fish, or with rice or noodles. It is often provided in single-serving packets along with soy sauce, mustard, hot sauce or red chili powder. It may be used as a glaze on foods, such as poultry. Despite its name the sauce is not prepared using duck meat.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3850.png
"640c2dd963a319ea671e3722",Mint,"A fragrant herb that is often used as a flavoring in cooking and beverages, and is known for its refreshing and cooling properties.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3722.png
"640c2dd963a319ea671e37d3",Capers,"Small, pickled flower buds with a tangy, slightly salty flavor, commonly used in Mediterranean and Italian cuisine to add flavor to dishes like pasta sauces, salads, and fish dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37d3.png
"640c2dd963a319ea671e3753",Rice,Edible starchy grain that is cultivated in many parts of the world and is a staple food for a large part of the world's population.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3753.png
"640c2dd963a319ea671e370f",Lean Minced Beef,"Also known as ground beef, lean minced beef is made by grinding beef meat and has a lower fat content than regular ground beef. It can be used in a variety of dishes, including meatballs, burgers, and chili.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e370f.png
"640c2dd963a319ea671e3810",Blue Food Colouring,A type of food coloring used to add a bright blue color to foods and drinks.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3810.png
"640c2dd963a319ea671e369d",Chinese Broccoli,"Also known as Gai Lan, it is a leafy green vegetable commonly used in Chinese cuisine, similar to broccoli but with a slightly bitter taste and thicker stems.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e369d.png
"640c2dd963a319ea671e37f6",Shiitake Mushrooms,"A type of edible mushroom that is commonly used in East Asian cuisine for its savory, meaty flavor, and is often dried and rehydrated before use.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37f6.png
"640c2dd963a319ea671e379a",Zucchini,"A type of summer squash with a green or yellowish skin and a mild, slightly sweet flavor. Commonly used in salads, soups, and stir-fries, and can also be grilled or roasted as a side dish.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e379a.png
"640c2dd963a319ea671e3814",Almonds,"A type of nut with a sweet and nutty flavor, commonly used in baking and as a snack.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3814.png
"640c2dd963a319ea671e3776",Sunflower Oil,"An oil that is made from sunflower seeds and is commonly used in cooking and baking. It is low in saturated fat and high in vitamin E, and is often used in salad dressings, marinades, and frying.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3776.png
"640c2dd963a319ea671e37cc",Butter Beans,"Large, creamy white beans with a buttery texture and mild, nutty flavor, often used in soups, stews, and salads.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37cc.png
"640c2dd963a319ea671e3762",Self-raising Flour,"Self-raising flour is a type of flour that has a leavening agent, usually baking powder, already added to it. This allows baked goods to rise without the need for yeast or other leavening agents.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3762.png
"640c2dd963a319ea671e377d",Tomato Ketchup,"A thick, sweet and tangy sauce made from tomatoes, vinegar, and sugar, commonly used as a condiment for burgers, hot dogs, and french fries.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e377d.png
"640c2dd963a319ea671e3857",Rum,"Rum is a distilled alcoholic drink made from sugarcane byproducts, such as molasses, or directly from sugarcane juice, by a process of fermentation and distillation. The distillate, a clear liquid, is then usually aged in oak barrels. The majority of the world's rum production occurs in the Caribbean and Latin America. Rum is also produced in Australia, Portugal, Austria, Canada, Fiji, India, Japan, Mauritius, Nepal, New Zealand, the Philippines, Reunion Island, South Africa, Spain, Sweden, Taiwan, Thailand, the United Kingdom and the United States. Rums are produced in various grades. Light rums are commonly used in cocktails, whereas ""golden"" and ""dark"" rums were typically consumed straight or neat, on the rocks, or used for cooking, but are now commonly consumed with mixers. Premium rums are also available, made to be consumed either straight or iced. Rum plays a part in the culture of most islands of the West Indies as well as in The Maritimes and Newfoundland. This drink has famous associations with the Royal Navy (where it was mixed with water or beer to make grog) and piracy (where it was consumed as bumbo). Rum has also served as a popular medium of economic exchange, used to help fund enterprises such as slavery (see Triangular trade), organized crime, and military insurgencies (e.g., the American Revolution and Australia's Rum Rebellion).",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3857.png
"640c2dd963a319ea671e3847",Tofu,"Tofu, also known as bean curd, is a food cultivated by coagulating soy milk and then pressing the resulting curds into soft white blocks. It is a component in East Asian and Southeast Asian cuisines. Tofu can be soft, firm, or extra firm. Tofu has a subtle flavor and can be used in savory and sweet dishes. It is often seasoned or marinated to suit the dish. Tofu has a low calorie count and relatively large amounts of protein. It is high in iron, and it can have a high calcium or magnesium content, depending on the coagulants used in manufacturing (e.g. calcium chloride, calcium sulfate, magnesium sulfate).",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3847.png
"640c2dd963a319ea671e388b",Kielbasa,"Kielbasa is any type of meat sausage from Poland, and a staple of Polish cuisine. In American English the word typically refers to a coarse, U-shaped smoked sausage of any kind of meat, which closely resembles the Wiejska sausage in British English.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e388b.png
"640c2dd963a319ea671e3771",Squash,"A type of vegetable that comes in many different varieties, including butternut, acorn, and spaghetti squash. It is high in vitamins and fiber, and can be roasted, grilled, baked, or used in soups and stews.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3771.png
"640c2dd963a319ea671e3826",Goats Cheese,"A soft, tangy cheese made from the milk of goats, often used in salads, sandwiches, and as a topping for pizzas and pastas",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3826.png
"640c2dd963a319ea671e37c3",Turkey Mince,"Ground meat made from turkey, commonly used as a lower-fat alternative to beef mince in a variety of dishes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37c3.png
"640c2dd963a319ea671e37d5",Raspberries,"Small, red berries with a sweet-tart flavor and delicate texture, commonly used in desserts like pies, tarts, and cheesecakes.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e37d5.png
"640c2dd963a319ea671e3863",Goat Meat,"The domestic goat or simply goat (Capra aegagrus hircus) is a subspecies of C. aegagrus domesticated from the wild goat of Southwest Asia and Eastern Europe. The goat is a member of the animal family Bovidae and the goat—antelope subfamily Caprinae, meaning it is closely related to the sheep. There are over 300 distinct breeds of goat. Goats are one of the oldest domesticated species of animal, and have been used for milk, meat, fur, and skins across much of the world. Milk from goats is often turned into goat cheese.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3863.png
"640c2dd963a319ea671e3797",Wholegrain Bread,"Bread made from flour that contains the whole grain, providing more fiber and nutrients than refined flour bread.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3797.png
"640c2dd963a319ea671e3699",Chili Powder,"A blend of ground chili peppers, cumin, garlic powder, and other spices. It is often used to add heat and flavor to dishes such as chili, stews, and marinades.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3699.png
"640c2dd963a319ea671e3898",Buckwheat,"Buckwheat (Fagopyrum esculentum), or common buckwheat, is a plant cultivated for its grain-like seeds and as a cover crop. The name ""buckwheat"" is used for several other species, such as Fagopyrum tataricum, a domesticated food plant raised in Asia. Despite the name, buckwheat is not closely related to wheat, as it is not a grass. Instead, buckwheat is related to sorrel, knotweed, and rhubarb. Buckwheat is referred to as a pseudocereal because its seeds' culinary use is the same as cereals', owing to their composition of complex carbohydrates.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3898.png
"640c2dd963a319ea671e36d3",Feta,"A salty, crumbly cheese typically made from sheep's milk or a blend of sheep's and goat's milk. Often used in Mediterranean cuisine in salads, pastries, and as a topping for grilled meats.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e36d3.png
"640c2dd963a319ea671e3868",Orange Blossom Water,"Orange flower water, or orange blossom water, is the clear, perfumed by-product of the distillation of fresh bitter-orange blossoms for their essential oil. Uses Mediterranean Relief.jpg This essential water has traditionally been used as an aromatizer in many Mediterranean traditional dessert dishes, such as in France for the gibassier and pompe à l'huile or in Spain for the Roscón de Reyes (King cake), or the Samsa in Tunisia or in Moroccan coffee, but has more recently found its way into other cuisines. For example, orange flower water is used in Europe to flavor madeleines, in Mexico to flavor little wedding cakes and Pan de muerto, and in the United States to make orange blossom scones and marshmallows. Orange flower water is also used as an ingredient in some cocktails, such as the Ramos Gin Fizz. In Malta and many North African as well as Middle Eastern countries, orange blossom water is widely used as medicine for stomach ache and given to small children as well as adults. Orange flower water has been a traditional ingredient used often in North African as well as in Middle Eastern cooking. In Arab variants of baklava, orange blossom water is often mixed with the sweet syrup for flavor. Orange blossoms are believed to be used in this manner because they are seen as the traditional bridal flower and, therefore, symbolize purity (white, small and delicate). It is also added to plain water in the Middle East to mask high mineral content and other unpleasant flavors (e.g. those arising from storage in a qulla, a type of clay jug that keeps water cool in a manner similar to the zeer); some add the fragrance irrespective of the taste of the plain water.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3868.png
"640c2dd963a319ea671e3679",Breadcrumbs,"Small pieces of bread that have been dried and ground into a coarse powder, often used as a coating or filler in recipes such as meatballs, stuffing, and casseroles.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3679.png
"640c2dd963a319ea671e373a",Peanut Oil,"An oil made from pressing peanuts, commonly used in Asian and African cooking for its high smoke point and mild flavor.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e373a.png
"640c2dd963a319ea671e384d",Starch,"Starch or amylum is a polymeric carbohydrate consisting of a large number of glucose units joined by glycosidic bonds. This polysaccharide is produced by most green plants as energy storage. It is the most common carbohydrate in human diets and is contained in large amounts in staple foods like potatoes, wheat, maize (corn), rice, and cassava. Pure starch is a white, tasteless and odorless powder that is insoluble in cold water or alcohol. It consists of two types of molecules: the linear and helical amylose and the branched amylopectin. Depending on the plant, starch generally contains 20 to 25% amylose and 75 to 80% amylopectin by weight.[4] Glycogen, the glucose store of animals, is a more highly branched version of amylopectin. In industry, starch is converted into sugars, for example by malting, and fermented to produce ethanol in the manufacture of beer, whisky and biofuel. It is processed to produce many of the sugars used in processed foods. Mixing most starches in warm water produces a paste, such as wheatpaste, which can be used as a thickening, stiffening or gluing agent. The biggest industrial non-food use of starch is as an adhesive in the papermaking process. Starch can be applied to parts of some garments before ironing, to stiffen them.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e384d.png
"640c2dd963a319ea671e366b",Bay Leaves,"The bay leaf is an aromatic leaf commonly used in cooking. It can be used whole, or as dried and ground.",https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e366b.png
"640c2dd963a319ea671e3830",Custard Powder,A powdered mixture used to make custard by adding milk and sugar and heating until thickened.,https://ftp.goit.study/img/so-yummy/ingredients/640c2dd963a319ea671e3830.png
